Source,Target,Weight
Kako ni Torawareteiru,La Golondrina,1.0
Kyak Kyak Kyak Flamenco,I Wanna,1.0
Kyak Kyak Kyak Flamenco,Sokkuri Oyako,1.0
Kyak Kyak Kyak Flamenco,Ame no Uta,1.0
Kyak Kyak Kyak Flamenco,Kana Kana ka na,1.0
Kyak Kyak Kyak Flamenco,Smile Smile Ship Start!,1.0
Kyak Kyak Kyak Flamenco,Odoru Pompokolin,1.0
Kyak Kyak Kyak Flamenco,Chii-chan no Himitsu,1.0
Kyak Kyak Kyak Flamenco,Zou da Zou,1.0
Kyak Kyak Kyak Flamenco,Junky Night Town Orchestra,1.0
Kyak Kyak Kyak Flamenco,Afraid To Be Cool / Raise Me Up,1.0
Kyak Kyak Kyak Flamenco,Twinkle World feat. Hatsune Miku,1.0
Kyak Kyak Kyak Flamenco,Sigh,1.0
Daybreak Interlude,Otomo Shimasu,1.0
Daybreak Interlude,Ohayou no Uta,1.0
Daybreak Interlude,Superstar wo Yumemite,1.0
Daybreak Interlude,Ame ga Sora kara Fureba,1.0
Daybreak Interlude,Mister Synthesizer,1.0
Daybreak Interlude,Yume wo Kanaeyo,1.0
Daybreak Interlude,Yoninme no Ousama,1.0
Daybreak Interlude,Nagisa no Brazilian,1.0
Daybreak Interlude,Machibouke,1.0
Daybreak Interlude,Cat's Eye Love,1.0
Daybreak Interlude,Milabo,1.0
Daybreak Interlude,Kimi ga Mita Sora wa,1.0
Daybreak Interlude,It'll Be Fine!,1.0
Daybreak Interlude,Kappa no Kui Kuo Kua,1.0
Happy Music♪,Otomo Shimasu,1.0
Happy Music♪,Carry Me Off feat. Hatsune Miku,1.0
Aigatari na Itte,Otomo Shimasu,1.0
Aigatari na Itte,Sokkuri Oyako,1.0
Aigatari na Itte,Find My Color,1.0
Aigatari na Itte,Kimi dake ga Sushi!!,1.0
Aigatari na Itte,Happy! Happier! Happiest!,1.0
Aigatari na Itte,21 Seiki,1.0
Aigatari na Itte,It's All About You feat. Sirup,1.0
Aigatari na Itte,Banana Chips,1.0
Aigatari na Itte,Ppeonhan Chicken,1.0
Aigatari na Itte,BANZAI! digital trippers,1.0
Aigatari na Itte,Suisei (Music),1.0
Aigatari na Itte,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,1.0
Aigatari na Itte,Won't Be Long,1.0
Aigatari na Itte,Yume Kyuukou de 15-bu,1.0
Aigatari na Itte,Sora no Ocarina,1.0
Aigatari na Itte,Bremen,1.0
Aigatari na Itte,Journey,1.0
Aigatari na Itte,Utakata Lullaby,1.0
Aigatari na Itte,Jagaimo Jaguar,1.0
Aigatari na Itte,Steel Wonder,1.0
Aigatari na Itte,Hisui (Music),1.0
Aigatari na Itte,Ahoy!! Warera Houshou Kaizoku-dan☆,1.0
Aigatari na Itte,Happiness World,1.0
Aigatari na Itte,Fake.Fake.Fake,1.0
Aigatari na Itte,Gyakkou,1.0
Aigatari na Itte,Rat a Tat Writer,1.0
Aigatari na Itte,Babel Circus,1.0
Aigatari na Itte,Unmei no Saikoro,1.0
Aigatari na Itte,Palette,1.0
Aigatari na Itte,Be Authentic,1.0
Aigatari na Itte,Uzattaina,1.0
Aigatari na Itte,Dainouteki na Rendezvous,1.0
Aigatari na Itte,Go to the Top,1.0
Wanna,Otomo Shimasu,1.0
Hisui (Music),Otomo Shimasu,1.0
Hisui (Music),Aigatari na Itte,1.0
Hisui (Music),Encore,1.0
Happiness World,Otomo Shimasu,1.0
Happiness World,Aigatari na Itte,1.0
Shoutai Hanmei Nameless Girl,Otomo Shimasu,1.0
Apple Papple Princess,Otomo Shimasu,1.0
Yomadoiko,Otomo Shimasu,1.0
Yomadoiko,Welcome to Rainbow Wonderland!,1.0
Yomadoiko,Holy Shitto,1.0
Yomadoiko,"Fire Emblem Heroes: Book V - ""In the Club"" Remix",1.0
Yomadoiko,Beat in Love (2018),1.0
Yomadoiko,Memento Mori,1.0
Yomadoiko,Hi-DRIVERS!,1.0
Yomadoiko,Datte Kyou made Koiwazurai,1.0
Yomadoiko,Judge,1.0
Yomadoiko,Air Folktale,1.0
Yomadoiko,Deko Boko Friends Uta: Boku to Kimi,1.0
Yomadoiko,Starting Over,1.0
Yomadoiko,Aoi Douwa,1.0
Yomadoiko,Chou Henshin! Mineralformers,1.0
Yomadoiko,Akai Fuusen,1.0
Yomadoiko,I Wanna Be Free,1.0
Yomadoiko,City (Music),1.0
Yomadoiko,UnAlive,1.0
Yomadoiko,Seishun Kippu,1.0
Yomadoiko,OK Shokudou,1.0
Yomadoiko,Sekai no Tsuzuki,1.0
Yomadoiko,Unmei no Saikoro,1.0
Yomadoiko,Uzattaina,1.0
Yomadoiko,Shirayuki,1.0
Yomadoiko,Kurogane no Moribito,1.0
Yomadoiko,Ima ni Mitero yo!,1.0
Yomadoiko,Connect,1.0
Yomadoiko,"Utatte Oboeru yo! Kuku no Uta, Kenchoushozaichi",1.0
Oretachi Majikou Destroy,Otomo Shimasu,1.0
Oretachi Majikou Destroy,Oppai ga Ippai,1.0
Oretachi Majikou Destroy,Seven Count,1.0
Yume wo Kanaeyo,Otomo Shimasu,1.0
Yume wo Kanaeyo,Daybreak Interlude,1.0
From A to Z,Otomo Shimasu,1.0
From A to Z,Heat Meat Up: Kokusan Sengen,1.0
Koumori Bat wa Good na Shinshi,Otomo Shimasu,1.0
Koumori Bat wa Good na Shinshi,Felicia,1.0
Koumori Bat wa Good na Shinshi,Yume Kyuukou de 15-bu,1.0
Juice,Otomo Shimasu,1.0
Juice,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Watashi wa Saikyou,Otomo Shimasu,1.0
Watashi wa Saikyou,Umeboshi Jinsei,1.0
Watashi wa Saikyou,Saishuu Densha featuring Izumi Makura,1.0
Watashi wa Saikyou,Ima,1.0
Beauty Unique Boutique,Otomo Shimasu,1.0
Melt,Otomo Shimasu,1.0
Melt,"Fire Emblem Heroes: Book V - ""In the Club"" Remix",1.0
Melt,Humming Bird,1.0
Melt,Wish You Luck,1.0
Nezumi Scheme,Otomo Shimasu,1.0
Nezumi Scheme,Saishuu Densha featuring Izumi Makura,1.0
Nezumi Scheme,Felicia,1.0
Find My Color,Otomo Shimasu,1.0
Find My Color,Aigatari na Itte,1.0
Find My Color,Cook no Polka,1.0
Find My Color,Humming Bird,1.0
Kodomo Kokoro,Otomo Shimasu,1.0
Kodomo Kokoro,Baby Tayo Dong-yo 2,1.0
Sora no Ocarina,Otomo Shimasu,1.0
Sora no Ocarina,Aigatari na Itte,1.0
Sora no Ocarina,Oto no Symphony,1.0
Boku no Valentine Day,Otomo Shimasu,1.0
Boku no Valentine Day,Kawaki wo Ameku,1.0
Boku no Valentine Day,Wish You Luck,1.0
Boku no Valentine Day,Seven Count,1.0
Betsu Sekai,Otomo Shimasu,1.0
Betsu Sekai,Te wo Tsunaide Arukou,1.0
Betsu Sekai,Datsugoku,1.0
Betsu Sekai,Tatoeba,1.0
Betsu Sekai,Baby Tayo Dong-yo 2,1.0
Deko Boko Friends Uta: Dekoboko Dance,Otomo Shimasu,1.0
Deko Boko Friends Uta: Dekoboko Dance,Atarashii Sekai,1.0
Deko Boko Friends Uta: Dekoboko Dance,Road without Road,1.0
Deko Boko Friends Uta: Dekoboko Dance,Te wo Tsunaide Arukou,1.0
Deko Boko Friends Uta: Dekoboko Dance,Kako ni Torawareteiru,1.0
Ienai feat. asmi,Otomo Shimasu,1.0
Ienai feat. asmi,Road without Road,1.0
Ienai feat. asmi,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Ienai feat. asmi,Te wo Tsunaide Arukou,1.0
Ienai feat. asmi,Datsugoku,1.0
Ienai feat. asmi,Baby Tayo Dong-yo 2,1.0
School!!,Otomo Shimasu,1.0
School!!,Welcome to Rainbow Wonderland!,1.0
School!!,"Fire Emblem Heroes: Book V - ""In the Club"" Remix",1.0
School!!,Road without Road,1.0
School!!,Yume wo Misete,1.0
Egao no Hanataba,Otomo Shimasu,1.0
Egao no Hanataba,Tengen Toppa Gurren Lagann: Parallel Works,1.0
Egao no Hanataba,Ichiban Kirei na Hoshi,1.0
Egao no Hanataba,Que Sera Sera Kisoukyoku,1.0
Egao no Hanataba,Seven Count,1.0
Happy! Happier! Happiest!,Otomo Shimasu,1.0
Happy! Happier! Happiest!,Daisan no Shinzou,1.0
Happy! Happier! Happiest!,Aigatari na Itte,1.0
Happy! Happier! Happiest!,Beat in Love (2018),1.0
Happy! Happier! Happiest!,Yuu no Mahou,1.0
Happy! Happier! Happiest!,Road without Road,1.0
Happy! Happier! Happiest!,Lost,1.0
Happy! Happier! Happiest!,Teleport,1.0
Happy! Happier! Happiest!,Tatoeba,1.0
Jagaimo Jaguar,Otomo Shimasu,1.0
Jagaimo Jaguar,Aigatari na Itte,1.0
Jagaimo Jaguar,Road without Road,1.0
Jagaimo Jaguar,Super Nova Revolu5tar,1.0
Jagaimo Jaguar,Wish You Luck,1.0
Aimai Elegy,Love to Live By,1.0
"Ai think so,",Love to Live By,1.0
MEMORiES MELODiES,Love to Live By,1.0
Ame no Bus Stop-hen,Love to Live By,1.0
Yuuki no Baton,Love to Live By,1.0
Youkai Shoujo,Love to Live By,1.0
Rabbit,Love to Live By,1.0
Hoshizora no Orgel,Love to Live By,1.0
Hoshizora no Orgel,Naisho no Hanashi,1.0
Nikukyuu no Uta,Love to Live By,1.0
Tousan no Kiteki,Love to Live By,1.0
Sokkuri Oyako,Love to Live By,1.0
Sokkuri Oyako,Aigatari na Itte,1.0
Sokkuri Oyako,Mikage Nikki,1.0
Sokkuri Oyako,Lip Sync,1.0
Sokkuri Oyako,Ai ga Oshigoto,1.0
Sokkuri Oyako,THE POLiCY,1.0
Sokkuri Oyako,Memento Mori,1.0
Sokkuri Oyako,Kyak Kyak Kyak Flamenco,1.0
Sokkuri Oyako,Tenshi no Pants,1.0
Sokkuri Oyako,Sen no Tobira: Thousand Doors,1.0
Sokkuri Oyako,Won't Be Long,1.0
Sokkuri Oyako,Aishiteru,1.0
Sokkuri Oyako,Dizzy Dizzy,1.0
Sokkuri Oyako,Jumper!,1.0
Sokkuri Oyako,Seishun Kippu,1.0
Sokkuri Oyako,Heavenly Star,1.0
Sokkuri Oyako,Serenade,1.0
Sokkuri Oyako,Psychotic Polka,1.0
Sokkuri Oyako,Ahoy!! Warera Houshou Kaizoku-dan☆,1.0
Sokkuri Oyako,Sore ga Boku no Otousan,1.0
Sokkuri Oyako,Pianissimo,1.0
Sokkuri Oyako,Gunjou Sanka (2022),1.0
Sokkuri Oyako,Neko Naraba Ikeru,1.0
Hungry Days x Bump of Chicken: Kinen Satsuei,Love to Live By,1.0
Hungry Days x Bump of Chicken: Kinen Satsuei,Seven Count,1.0
Shin Jidai,Love to Live By,1.0
Shin Jidai,Umeboshi Jinsei,1.0
Shin Jidai,Minna no Douyou: Shabondama - Oyako de Utau Uta,1.0
Yoru no Pierrot 360°,Love to Live By,1.0
Yoru no Pierrot 360°,Kako ni Torawareteiru,1.0
Yoru no Pierrot 360°,Yume Kyuukou de 15-bu,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Unmei,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Kaze no Organ,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Change Our Mirai!: Our 7 Lights,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Loveit,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Tape,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),#Aqua Iro Palette,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Limbo,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Road without Road,1.0
Taiyou to Tsuki no Kodomo-tachi (2018),Non-Breath Oblige,1.0
Tanjoubi no Chachacha,Streaming Heart,1.0
Tanjoubi no Chachacha,Yakou wo Yobu,1.0
Tanjoubi no Chachacha,Rikaisha,1.0
Tanjoubi no Chachacha,Umiyuri Kaiteitan,1.0
Tanjoubi no Chachacha,Cocktail Prince: Shaking Night!!,1.0
Tanjoubi no Chachacha,Jungle Dance,1.0
Tanjoubi no Chachacha,Haru Matsu Waltz,1.0
Tanjoubi no Chachacha,Aitsura Zenin Dousoukai,1.0
Tanjoubi no Chachacha,Kurage Nasu,1.0
Black'n White Jammin' Cats,Streaming Heart,1.0
Black'n White Jammin' Cats,Family,1.0
Black'n White Jammin' Cats,Mirai no Hito e,1.0
Black'n White Jammin' Cats,From Tokyo,1.0
Black'n White Jammin' Cats,Dreamless Dreams,1.0
Black'n White Jammin' Cats,Kan Saete Kuyashii wa,1.0
Black'n White Jammin' Cats,Princess♂,1.0
Black'n White Jammin' Cats,We are Bulletproof: The Eternal,1.0
Black'n White Jammin' Cats,Soumatou,1.0
Black'n White Jammin' Cats,Tottoko Hamtarou: Best Hit Ham-chan'zu Music Clip,1.0
Ichiban Kirei na Hoshi,Egao no Hanataba,1.0
Ichiban Kirei na Hoshi,Papa no March,1.0
Ichiban Kirei na Hoshi,Bakeyo,1.0
Ichiban Kirei na Hoshi,Hakkoutai Solar Cycle,1.0
Ichiban Kirei na Hoshi,New Start de Ready Go!,1.0
Ichiban Kirei na Hoshi,Polka Dot,1.0
Ichiban Kirei na Hoshi,Oyasumi,1.0
Ichiban Kirei na Hoshi,Beelzebuz,1.0
Ichiban Kirei na Hoshi,Starting Over,1.0
Ichiban Kirei na Hoshi,Kanchigaisei Han Kiboushou feat. Hatsune Miku,1.0
Ichiban Kirei na Hoshi,Lagtrain,1.0
Ichiban Kirei na Hoshi,Kimi no Egao,1.0
Ichiban Kirei na Hoshi,Repaint,1.0
Ichiban Kirei na Hoshi,Boku wa Kyou mo,1.0
Ichiban Kirei na Hoshi,Kamisama no Idenshi,1.0
Ichiban Kirei na Hoshi,Comet,1.0
Ichiban Kirei na Hoshi,Kurayami,1.0
Ichiban Kirei na Hoshi,Ookina Onaka,1.0
Ichiban Kirei na Hoshi,Juntoumei Shounen,1.0
Ichiban Kirei na Hoshi,Xmas Song,1.0
Otomo Shimasu,Egao no Hanataba,1.0
Otomo Shimasu,Deko Boko Friends Uta: Dekoboko Dance,1.0
Otomo Shimasu,Tengen Toppa Gurren Lagann: Parallel Works,1.0
Otomo Shimasu,Aigatari na Itte,1.0
Otomo Shimasu,Find My Color,1.0
Otomo Shimasu,Oretachi Majikou Destroy,1.0
Otomo Shimasu,Happy! Happier! Happiest!,1.0
Otomo Shimasu,Watashi wa Saikyou,1.0
Otomo Shimasu,Nezumi Scheme,1.0
Otomo Shimasu,Yume wo Kanaeyo,1.0
Otomo Shimasu,Daybreak Interlude,1.0
Otomo Shimasu,From A to Z,1.0
Otomo Shimasu,Yomadoiko,1.0
Otomo Shimasu,School!!,1.0
Otomo Shimasu,Boku no Valentine Day,1.0
Otomo Shimasu,Koumori Bat wa Good na Shinshi,1.0
Otomo Shimasu,Happy Music♪,1.0
Otomo Shimasu,Betsu Sekai,1.0
Otomo Shimasu,Ienai feat. asmi,1.0
Otomo Shimasu,Sora no Ocarina,1.0
Otomo Shimasu,Jagaimo Jaguar,1.0
Otomo Shimasu,Hisui (Music),1.0
Otomo Shimasu,Juice,1.0
Otomo Shimasu,Wanna,1.0
Otomo Shimasu,Beauty Unique Boutique,1.0
Otomo Shimasu,Kodomo Kokoro,1.0
Otomo Shimasu,Apple Papple Princess,1.0
Otomo Shimasu,Shoutai Hanmei Nameless Girl,1.0
Otomo Shimasu,Happiness World,1.0
Otomo Shimasu,Melt,1.0
Seven Count,Egao no Hanataba,1.0
Seven Count,Hungry Days x Bump of Chicken: Kinen Satsuei,1.0
Seven Count,Welcome to Rainbow Wonderland!,1.0
Seven Count,Oretachi Majikou Destroy,1.0
Seven Count,Kimi wa Tennen Shoku,1.0
Seven Count,Boku wa Hero,1.0
Seven Count,Felicia,1.0
Seven Count,Liella no Uta 2,1.0
Seven Count,Qualia,1.0
Seven Count,I Wanna Be Free,1.0
Seven Count,Boku no Valentine Day,1.0
Seven Count,Bugs,1.0
Seven Count,Deko Boko Friends Uta: Hanahana Maron no Kuuchuu Sanpo,1.0
Seven Count,Neoropieoora,1.0
Seven Count,Kokoro to Iu Na no Fukakai,1.0
Seven Count,Fune wa Utau,1.0
Seven Count,Ohayou Crayon,1.0
Seven Count,Zigi,1.0
Seven Count,Zetsubou-san,1.0
Seven Count,Kangaroo wa Doko ni Itta no ka,1.0
Seven Count,Pizza,1.0
Seven Count,Utakata Lullaby,1.0
Seven Count,Sayonara Hero,1.0
Seven Count,Hitoribocchi no Uta,1.0
Que Sera Sera Kisoukyoku,Egao no Hanataba,1.0
Que Sera Sera Kisoukyoku,Lovesky Sagashite...,1.0
Que Sera Sera Kisoukyoku,Chou Rock The Party,1.0
Que Sera Sera Kisoukyoku,Kimi dake ga Sushi!!,1.0
Que Sera Sera Kisoukyoku,Ppeonhan Chicken,1.0
Que Sera Sera Kisoukyoku,Liella no Uta 2,1.0
Que Sera Sera Kisoukyoku,TOMORROW EViDENCE,1.0
Que Sera Sera Kisoukyoku,Sang-Nom,1.0
Que Sera Sera Kisoukyoku,Ai wo Kite,1.0
Que Sera Sera Kisoukyoku,Kira Killer,1.0
Que Sera Sera Kisoukyoku,Seishun Kippu,1.0
Que Sera Sera Kisoukyoku,Kawaki wo Ameku,1.0
Que Sera Sera Kisoukyoku,Zigi,1.0
Que Sera Sera Kisoukyoku,Pizza,1.0
Que Sera Sera Kisoukyoku,Ookina Ringo no Shita de,1.0
Que Sera Sera Kisoukyoku,Yakeni in the Rain,1.0
Que Sera Sera Kisoukyoku,Jidousha ni Natta Kame no Uta,1.0
Que Sera Sera Kisoukyoku,Question,1.0
Que Sera Sera Kisoukyoku,Utopia (2022),1.0
Freely Tomorrow,Haruka,1.0
Freely Tomorrow,Senro wa Tsuzuku yo Dokomademo (2017),1.0
Freely Tomorrow,Yell,1.0
Freely Tomorrow,Gu Gu Choki Choki,1.0
Freely Tomorrow,Robotic Girl,1.0
Freely Tomorrow,Holy Shitto,1.0
Freely Tomorrow,Mahou no Uta,1.0
Freely Tomorrow,Otsukaresan,1.0
Freely Tomorrow,Onami,1.0
Freely Tomorrow,Revenge of Green Mutant,1.0
Freely Tomorrow,TaChiTsuTeTo Te wo,1.0
Freely Tomorrow,Natsu kara no Present,1.0
Freely Tomorrow,Kaze no Invitation,1.0
Inyoku Tokkyuu Zetsurinou,Chikan Monogatari,1.0
Love Colon,Chikan Monogatari,1.0
Yakin Byoutou Specials,Chikan Monogatari,1.0
Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Chikan Monogatari,1.0
Ano Ko to Ii Koto,Chikan Monogatari,1.0
Majo wa Kekkyoku Sono Kyaku to... The Animation,Chikan Monogatari,1.0
Majo wa Kekkyoku Sono Kyaku to... The Animation,3Piece The Animation,1.0
Jokutsuma,True Blue: Gaiden,1.0
Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,True Blue: Gaiden,1.0
Mahou no Shiho-chan,J* Genkai Koubi: Goui Sounyuu de Bachibachi Niku Anaka,1.0
Energy Kyouka!!,J* Genkai Koubi: Goui Sounyuu de Bachibachi Niku Anaka,1.0
Energy Kyouka!!,Usamimi Bouken-tan: Sexual Harassment Shinagara Sekai wo Sukue,1.0
Energy Kyouka!!,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation (2022),1.0
Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Henna Omamesan,1.0
Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Inuwari-san,1.0
Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,Inuwari-san,1.0
Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,Love Live! μ's Go→Go! LoveLive! 2015: Dream Sensation!,1.0
Arslan Senki (TV): Fuujin Ranbu - Arsen 4-koma Gekijou,Tian Xin Ge Ge: Huanbao Xilie,1.0
Ooedo Forty Eight,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,1.0
Ooedo Forty Eight,Seika Jogakuin Kounin Sao Ojisan,1.0
Ooedo Forty Eight,Shiofuki Mermaid,1.0
Ooedo Forty Eight,Isekai Yarisaa,1.0
Renseijutsushi Colette no H na Sakusei Monogatari,Seika Jogakuin Kounin Sao Ojisan,1.0
Eroriman 2,Seika Jogakuin Kounin Sao Ojisan,1.0
Eroriman 2,Mi-da-ra,1.0
Roshutsu-kei Mahou Joshi Daisei Christhea,Seika Jogakuin Kounin Sao Ojisan,1.0
Kazoku: Haha to Shimai no Kyousei,Isekai Yarisaa,1.0
Kazoku: Haha to Shimai no Kyousei,3Piece The Animation,1.0
Kazoku: Haha to Shimai no Kyousei,Girls Rush The Animation,1.0
Shimai Ningyou,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,1.0
Shimai Ningyou,Samurai Hormone The Animation,1.0
Shimai Ningyou,Shoujo Ramune,1.0
Shimai Ningyou,Kyuuketsuki,1.0
Shimai Ningyou,Ma ga Ochiru Yoru,1.0
Kimi ga Suki. The Animation,Ma ga Ochiru Yoru,1.0
Boku to Nurse no Kenshuu Nisshi The Animation,Soikano: Gyutto Dakishimete - The Animation,1.0
Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation,Soikano: Gyutto Dakishimete - The Animation,1.0
Tsumamigui The Animation Chance.0: Watashi wo Check Shite Miru?,Soikano: Gyutto Dakishimete - The Animation,1.0
Helter Skelter: Hakudaku no Mura,Kowaku no Toki,1.0
Helter Skelter: Hakudaku no Mura,Kagirohi: Shaku Kei - Another,1.0
Helter Skelter: Hakudaku no Mura,Chikan no Licence,1.0
Shin Ruri-iro no Yuki,Dark Shell: Ori no Naka no Namameki,1.0
Seikatsu Shuukan The Animation,Dark Shell: Ori no Naka no Namameki,1.0
Zoku Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,Dark Shell: Ori no Naka no Namameki,1.0
Zoku Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,Flutter of Birds: Tori-tachi no Habataki,1.0
Zoku Oujo & Onna Kishi W Do Gehin Roshutsu: Chijoku no Misemono Dorei,Imouto Jiru,1.0
Doura,Flutter of Birds: Tori-tachi no Habataki,1.0
Inko,Flutter of Birds: Tori-tachi no Habataki,1.0
Doll Saaya,Flutter of Birds: Tori-tachi no Habataki,1.0
Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,Flutter of Birds: Tori-tachi no Habataki,1.0
Kutsujoku,Flutter of Birds: Tori-tachi no Habataki,1.0
Kiniro no Corda: Secondo Passo,Ai no Sato,1.0
Kiniro no Corda: Secondo Passo,Xinxin,1.0
Toaru Majutsu no Index-tan,Bakabon Osomatsu no Karee wo Tazunete Sansenri,1.0
Toaru Majutsu no Index-tan,Girls & Panzer: Nihon Senshadou Renmei News,1.0
Honoo no Haramase Doukyuusei,Chicchana Onaka,1.0
Honoo no Haramase Doukyuusei,Milky Gal: Cats Ai,1.0
Honoo no Haramase Doukyuusei,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro da yo",1.0
A Piece of Phantasmagoria,Hello Kitty no Cinderella (OVA),1.0
Aruhi no Clamp Gakuen Tanteidan,Urashimasakatasen no Nichijou Special,1.0
Aruhi no Clamp Gakuen Tanteidan,"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule",1.0
Violence Gekiga Shin David no Hoshi: Inma Densetsu,Discode: Ijou Seiai,1.0
Ane Chijo♥Max Heart,Discode: Ijou Seiai,1.0
Kyokujitsu no Kantai,Sukeban Deka,1.0
Marie & Gali Episode Zero,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,1.0
Legend of Regios,Evangelion: 3.0 (-46h),1.0
Legend of Regios,One Piece: Mugiwara no Ichimi kara no Kansen Yobou Message,1.0
Diabolik Lovers Recap,Evangelion: 3.0 (-46h),1.0
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Cuxin de Xiaopang,1.0
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Tatamp,1.0
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Nu Huo Bu Tian,1.0
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Risu no Matoi,1.0
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Shimajirou no Wow! Movie 10: Shimajirou to Kirakira Oukoku no Ouji-sama,1.0
Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Cai Mogu,1.0
Shiawase no Ouji,Tatamp,1.0
Shiawase no Ouji,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,1.0
Shiawase no Ouji,Senlin Li De Jin Yueliang,1.0
Shiawase no Ouji,"Zuiba, Erduo He Yanjing",1.0
Okori Jizou,Tatamp,1.0
Chuukichi wa Kaetta,Tatamp,1.0
Shuang Bao Tai,Tatamp,1.0
Shuang Bao Tai,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,1.0
Yeban Guai Sheng,Tatamp,1.0
Atarashii Sekai,Maou no Yakata wa Oosawagi,1.0
Atarashii Sekai,Nouvel Instrument,1.0
Atarashii Sekai,Mr. Empty,1.0
Atarashii Sekai,Rocket Dive,1.0
Atarashii Sekai,Esoragoto Spiral,1.0
Atarashii Sekai,Sousha wa Tada Senaka to Teikin de Kataru Nomi,1.0
Atarashii Sekai,Kozou no Koushin,1.0
Atarashii Sekai,Deko Boko Friends Uta: Dekoboko Dance,1.0
THE POLiCY,Nouvel Instrument,1.0
THE POLiCY,Sokkuri Oyako,1.0
THE POLiCY,Chiisana Yume,1.0
THE POLiCY,Tonight,1.0
THE POLiCY,Akai Fuusen,1.0
THE POLiCY,Nani Yatte mo Umaku Ikanai feat. asmi,1.0
THE POLiCY,Ad Meliora,1.0
THE POLiCY,Be Authentic,1.0
THE POLiCY,Connect,1.0
THE POLiCY,Shakishaki no Tenkousei,1.0
THE POLiCY,Good Lucker,1.0
THE POLiCY,Jouzai,1.0
THE POLiCY,Peace,1.0
THE POLiCY,Chokuyaku aespa,1.0
THE POLiCY,Ai W-kun,1.0
Sigh,Esoragoto Spiral,1.0
Sigh,Mr.AFFECTiON,1.0
Sigh,Hamigaki Ondo,1.0
Sigh,New Start de Ready Go!,1.0
Sigh,Yume no Mahou,1.0
Sigh,Kyak Kyak Kyak Flamenco,1.0
Sigh,Survival of the Illest,1.0
Sigh,Urban Caravan,1.0
Sigh,Minna no Douyou: Warera wa Umi no Ko - Minna de Utau Uta,1.0
Sigh,Jakusha no Sengen,1.0
Sigh,Idol Shineitai,1.0
Saishuu Densha featuring Izumi Makura,Sousha wa Tada Senaka to Teikin de Kataru Nomi,1.0
Saishuu Densha featuring Izumi Makura,Boku wa Koko de Ikiteiku,1.0
Saishuu Densha featuring Izumi Makura,Tooi Sora,1.0
Saishuu Densha featuring Izumi Makura,Watashi wa Saikyou,1.0
Saishuu Densha featuring Izumi Makura,Obenkyou Shitoite yo,1.0
Saishuu Densha featuring Izumi Makura,Miren Record,1.0
Saishuu Densha featuring Izumi Makura,Real Melancholy,1.0
Saishuu Densha featuring Izumi Makura,Dero,1.0
Saishuu Densha featuring Izumi Makura,Demon Dance Tokyo,1.0
Saishuu Densha featuring Izumi Makura,Hikari yo,1.0
Saishuu Densha featuring Izumi Makura,Be All Lie,1.0
Saishuu Densha featuring Izumi Makura,Nezumi Scheme,1.0
Saishuu Densha featuring Izumi Makura,Shijin to Tsubame,1.0
Saishuu Densha featuring Izumi Makura,Electric Love feat. Hatsune Miku,1.0
Saishuu Densha featuring Izumi Makura,Datte Kyou made Koiwazurai,1.0
